,target,text,time,sia_positive,sia_negative,sia_neutral,sia_compound
9042,0,@thewantedmusic  I would love If you came to Colorado Springs so I don't have to only see you on YouTube,2.14207e+17,0.198,0.0,0.802,0.6369
9043,1,Wildfire destroys 181 homes in Colorado: Additional crews were joining the fight Saturday against a wildfire in ... http://t.co/fqUi3Wu6,2.14227e+17,0.0,0.279,0.721,-0.7351
9044,0,RT @ashleytrailrun: wishes all dads fighting the #highparkfire a happy father's day; also the evacuated dads who'll spend tomorrow comfo ...,2.1423e+17,0.214,0.101,0.685,0.4215
9045,0,Denver ties for nation's microbrew capital; Colorado Springs not far ...: Browse Food/Drink. Food/Drink Home Pag... http://t.co/nHU6w5C7,2.14234e+17,0.0,0.0,1.0,0.0
9046,1,Colorado Sees Record Fire Damage http://t.co/8e0BxjxW,2.14349e+17,0.0,0.583,0.417,-0.6808
9047,0,What a week it's been!  #highparkfire you better behave today.  http://t.co/LAn96lrY,2.1435e+17,0.262,0.0,0.738,0.4926
9048,1,"RT @SeverePlains: #HighParkFire now most destructive in #COFire history, taking 181 homes. Now over 55k acres w/ $10.8M in damage: http: ...",2.14386e+17,0.0,0.273,0.727,-0.8173
9049,1,"#HighParkFire UPDATE: Re-Evacuations being announced for Hwy 14, east of Seaman Reservoir.",2.14425e+17,0.0,0.0,1.0,0.0
9050,1,"RT @coloradoan: #HighParkFire UPDATE: Re-Evacuations being announced for Hwy 14, east of Seaman Reservoir.",2.14426e+17,0.0,0.0,1.0,0.0
9051,1,Most destructive ever Colorado wildfire burns 181 homes - U.S. News http://t.co/Gnuz2cFp #COLORADOWILDFIRES,2.14478e+17,0.0,0.281,0.719,-0.6478
9052,1,Worst Colorado wildfire i... http://t.co/rFBZXtQ1,2.1448e+17,0.0,0.506,0.494,-0.6249
9053,1,#highparkfire from Loveland  http://t.co/WDBh0E7G,2.14486e+17,0.0,0.0,1.0,0.0
9054,1,High Park Fire: Kansas &amp;amp; Nebraska National Guards Support Colorado http://t.co/QRuKUrFj via @youtube [Like it? http://t.co/wHLz1XYp ],2.1449e+17,0.141,0.126,0.733,0.0772
9055,1,"Unprecedented Colorado Wildfires Continue, As Strong Winds and Looting Add to the Problem: (The Blaze/AP) -- Cre... http://t.co/EerKtUjo",2.1451e+17,0.15,0.123,0.727,0.1531
9056,0,Search ends for Japanese climbers on Mt. McKinley http://t.co/8ePHqLTm #sumco #colorado,2.1452e+17,0.0,0.0,1.0,0.0
9057,0,"3 days and its just me, family and the joy of waking up to the mountains right outside my window. #Colorado #excited",2.14522e+17,0.16,0.0,0.84,0.5859
9058,0,RT @Org9: #note Please those affected by #highparkfire know that auth will make arrangements to get the affected #animals out - do not f ...,2.14527e+17,0.09,0.125,0.784,0.0258
9059,0,"...keeping a wary eye on the #SpringerFire. Sure, it's a way from us now, but so was Hayman before it blew up.",2.14534e+17,0.08,0.0,0.92,0.1655
9060,1,RT @SMDayFoCo2012: Holy McGillicutty! Wind gusts up to 60 tonight?? #Needabreak. #HighParkFire,2.14545e+17,0.0,0.0,1.0,0.0
9061,0,Biking is better than most things. #mtb #colorado #sunset #bike #nature #sky  http://t.co/2QMscFfC,2.14569e+17,0.195,0.0,0.805,0.4404
9062,0,RT @brianlphoto: Sunset in my hometown Fort Collins. High Park Fire smoke. #HighParkFire http://t.co/snllB0fB,2.1457e+17,0.0,0.156,0.844,-0.34
9063,1,"Unprecedented Colorado Wildfires Continue, As Strong Winds and Looting Add to the Problem http://t.co/HwKpHLBt",2.14672e+17,0.183,0.15,0.667,0.1531
9064,0,"2bd 2ba ranch townhouse in desirable Hover Ridge in #Longmont | $224,900 | call Suz: 720.810.0683 #realestate #property #boulder #colorado",2.14706e+17,0.119,0.0,0.881,0.3182
9065,1,Colorado High Park Fire: Potential Looters Pose New Threat - ABC News: ABC NewsColorado High Park Fire: Potentia... http://t.co/4a1hBEVB,2.14714e+17,0.0,0.353,0.647,-0.802
9066,1,"RT @denvernews: Denver News: Colorado to sizzle with record heat Monday, fire danger is high http://t.co/gnzPRjgX",2.14722e+17,0.0,0.293,0.707,-0.7003
9067,1,RT @CNNLive: Officials in #Colorado update the status of the High Park #wildfire.  Live: http://t.co/t3AZmcW2,2.14746e+17,0.0,0.0,1.0,0.0
9068,0,"Rockus - Photos: David Bazan at Fuel/Friends House Show, Colorado Springs http://t.co/VngCD2sM",2.14764e+17,0.0,0.0,1.0,0.0
9069,0,See if our business loans are right for you. http://t.co/BcexcR8d #construction #commercial #Colorado #Business #Economy,2.14769e+17,0.0,0.0,1.0,0.0
9070,0,RT @etniesBMX: That park is Amazing! “@NinaBurrito: Thanks etnies for helpin us on the #yeahzinetrip we made it to Colorado Springs!! ht ...,2.1479e+17,0.265,0.0,0.735,0.8213
9071,1,"RT @Meagan9News: Concern today for #highparkfire: Explosive weather conditions because of heat, high winds and low humidity.",2.14794e+17,0.0,0.116,0.884,-0.2732
9072,0,"RT @conewswire: Jogger hit, killed by vehicle in Denver is identified http://t.co/xhtcKDPG #colorado",2.1481e+17,0.0,0.273,0.727,-0.6705
9073,1,"RT @timmytink: Colorado wildfire: Extreme weather conditions stoke High Park Fire, tax firefighters http://t.co/TIIaLAVY via @denverpost",2.14827e+17,0.0,0.138,0.862,-0.34
9074,1,3 more homes may have burned in Colorado wildfire http://t.co/fHsfRvox #aspen,2.14829e+17,0.0,0.0,1.0,0.0
9075,1,RT @AC360: Firefighters are up against dangerous conditions trying to control the #Colorado wildfire. The latest from @chadmyerscnn 8 &a ...,2.1485e+17,0.0,0.14,0.86,-0.4767
9076,1,RT @AP: AP VIDEO: Wildfire tearing through northern Colorado destroys the house that Jeff Corum recently renovated: http://t.co/02UEpaxr ...,2.1485e+17,0.0,0.167,0.833,-0.5574
9077,1,Colorado wildfire destroys 8 more homes; structure toll at 189 http://t.co/OOTX4wNu,2.14886e+17,0.0,0.286,0.714,-0.5574
9078,0,Hyatt Regency 80202 Selected Colorado Airport Transportation 720-535-6030 #denver #colorado #airport #transportation #hyattregency #shuttle,2.14888e+17,0.0,0.0,1.0,0.0
9079,1,"Colorado fire tops 58,000 acres; weather stays hot and windy: Firefighters in Colorado faced another round of ni... http://t.co/AaFS5McP",2.14916e+17,0.145,0.106,0.749,0.2263
9080,1,High Winds Hamper Efforts to Fight Historic Colorado Wildfire http://t.co/uK4y4PIl,2.14917e+17,0.0,0.224,0.776,-0.3818
9081,0,"RT @dbouwman: Pretty smoke free day Fort Collins, but the smoke is settling in now... closing windows! #highparkfire",2.14949e+17,0.221,0.0,0.779,0.5487
9082,0,"Adventure Park di Glenwood Springs, Colorado http://t.co/Kf2bmFbZ… tertinggi-di-dunia @VIVAnews #SIMAKnews  76",2.1499e+17,0.187,0.0,0.813,0.3182
9083,1,Wind and heat fuel Colorado wildfire: Forecasters are expecting warmer than normal temperatures and gusty winds ... http://t.co/4tlsHcv9,2.15011e+17,0.115,0.0,0.885,0.296
9084,1,Colorado wildfire now 50 percent contained http://t.co/nXfvS9tF,2.1502e+17,0.0,0.0,1.0,0.0
9085,1,Colorado wildfire now 50 percent contained http://t.co/JOhi7rMx #bay2biz,2.15024e+17,0.0,0.0,1.0,0.0
9086,0,Thin the Trees. No beetle kill. #HighParkFire http://t.co/D5jzzJtP,2.15049e+17,0.0,0.535,0.465,-0.7845
9087,1,"Wind, heat hurt Colorado wildfire fight: Forecasters are expecting warmer than normal temperatures and gusty win... http://t.co/G1DOJDk2",2.15053e+17,0.099,0.27,0.631,-0.5859
9088,1,Colorado wildfire: dramatic photographs of #highparkfire. http://t.co/igwlWNsw,2.15062e+17,0.0,0.0,1.0,0.0
9089,1,RT @LarimerSheriff: #HighParkFire Final Evening Update for 6-18-12.  Made some progress on containment! Check out the link. http://t.co/ ...,2.15079e+17,0.147,0.0,0.853,0.4753
9090,0,"RT @peta: Security guard exposes elephant beatings by @RinglingTweets in Colorado Springs, CO: http://t.co/nZatZwjY #ElephantsNeverForget",2.15088e+17,0.142,0.089,0.769,0.2263
9091,0,On our way to Colorado springs! Pumped to be in the mountains,2.15091e+17,0.0,0.0,1.0,0.0
9092,0,These wildfires in Colorado need to stop #favoriteplace,2.151e+17,0.0,0.239,0.761,-0.296
9093,1,Colorado Wildfire Now 50 Percent Contained - LEX18 Lexington KY News http://t.co/ltAB7NSp,2.15107e+17,0.0,0.0,1.0,0.0
9094,0,RT @grouptour: High-elevation roller coaster opens at #Colorado’s @GlenwoodCaverns Adventure Park : http://t.co/Aiz3cCaZ #TT,2.15108e+17,0.161,0.0,0.839,0.3182
9095,1,"RT @cnnbrk: #Colorado firefighters facing more wind, heat. http://t.co/wQA8phBt",2.15119e+17,0.0,0.0,1.0,0.0
9096,0,#Personhood is back in #Colorado-check out this pic to get the lowdown #3xNoCharm #COPolitics http://t.co/8dAmsrkj,2.15121e+17,0.0,0.114,0.886,-0.2023
9097,0,Thank you to all firefighters who are out at the #highparkfire protecting homes and saving lives.,2.15128e+17,0.143,0.0,0.857,0.3612
9098,0,"What? RT @danieljchacon: At about 71 percent, the city of Colorado Springs is the greatest funder of PPRTA, says Bach.",2.15132e+17,0.181,0.0,0.819,0.6369
9099,1,RT @COEmergency: Items needed for #HighParkFire Donation Center.  http://t.co/FlNhdClR,2.15138e+17,0.0,0.0,1.0,0.0
9100,0,"I'm at WolfWind (Colorado Springs, Colorado) http://t.co/Jp7DbxBy",2.15151e+17,0.0,0.0,1.0,0.0
9101,1,"Wind, Heat Hamper Colorado Wildfire Fight: Wind, Heat Hamper Colorado Wildfire Fight",2.15174e+17,0.0,0.342,0.658,-0.6369
9102,0,RT @Maiani16: Thoughts and prayers to the victims of the Colorado wildfires #secondhome,2.15217e+17,0.0,0.161,0.839,-0.3182
9103,1,RT @barry_osborne: #UFO activist: Mass airing of Rain Melody may end Colorado's #HighParkFire: http://t.co/rVhJGZVm,2.15217e+17,0.0,0.0,1.0,0.0
9104,0,BIG Colorado Thank You to @Good4UDrinks for sending more drinks to the frontline.  #HighParkFire http://t.co/sSH2NS2y,2.15249e+17,0.152,0.0,0.848,0.3612
9105,0,"Wells Fargo is now looking for qualified #job applicants in Colorado Springs, CO. http://t.co/8dKKj7LX #tweetmyjobs",2.15262e+17,0.125,0.0,0.875,0.25
9106,0,Cameras come out when the BBoys start dancing... #bboy #breaklife #denver #colorado  http://t.co/gs1GvSuH,2.15272e+17,0.0,0.0,1.0,0.0
9107,0,Went back in the ole memory banks and relived a mountain hike with my late great brother Mike. Posting about it tomorrow. #Colorado #hiking,2.15277e+17,0.157,0.0,0.843,0.6249
9108,0,@GMInsideNews @Holden We need that truck here! #Colorado #GMchat,2.15278e+17,0.0,0.0,1.0,0.0
9109,0,"RT @pinkbunny70: Prayers for the residents, Firefighters and all those trying to put out the fires! #highparkfire #ColoradoFires Hope ev ...",2.15286e+17,0.138,0.0,0.862,0.4926
9110,0,#Colorado #Sky Watch RedGage - http://t.co/siWOZ5An,2.15304e+17,0.0,0.0,1.0,0.0
9111,1,RT @EmrgncyNewsWire: Wildfires could force more evacuations - WTVQ http://t.co/M4ZZEu6w #Wildfire,2.15317e+17,0.0,0.0,1.0,0.0
9112,1,"RT @HuffingtonPost: Massive Colo. wildfire 50 percent contained, but still growing #HighParkFire  http://t.co/OOCVLbIC",2.15353e+17,0.146,0.0,0.854,0.2617
9113,0,"FULL F LOAD FROM LAS VEGAS, NV TO COLORADO SPRINGS, CO ON JUN 20. 813 MILES. http://t.co/xDVCqcPp",2.15427e+17,0.0,0.0,1.0,0.0
9114,0,"Pro Power Rooter, Colorado Springs, CO http://t.co/y3O8fKP2",2.15434e+17,0.0,0.0,1.0,0.0
9115,1,Aftermath of a Forest Fire http://t.co/oWKjKt4H via @wordpressdotcom -- 16 #photos #wildfire #environment,2.15449e+17,0.0,0.179,0.821,-0.34
9116,0,"Today's Photo - Girafe at the Denver Zoo - Denver, Colorado - http://t.co/AY8jmQsc #tbex #tbexrr #colorado @VisitDenver #photography",2.15458e+17,0.0,0.0,1.0,0.0
9117,1,"RT @LarimerSheriff: #HighParkFire New acreage for High Park Fire is 65,738 with 55% containment.  Here is link for updated map http://t. ...",2.15465e+17,0.0,0.103,0.897,-0.34
9118,0,RT @teknomantik: Beware of misinformation and agendas: Check sources before retweeting. Let's keep it factual! #HighParkFire,2.15476e+17,0.0,0.147,0.853,-0.3802
9119,0,"LOVELL WINS BIG AT THE BIG HOUSE: Colorado Springs, CO 6/19/12 - Brad Lovell set the pro-light class on fire thi... http://t.co/Q8LzlM8b",2.15518e+17,0.172,0.093,0.735,0.4648
9120,0,Colorado LGBT Military Leads Gay Pride Parade http://t.co/JHFQA8jB #colorado,2.15527e+17,0.231,0.0,0.769,0.34
9121,1,RT @TyCBS4: This sign welcomes evacuees back into the Soldier Canyon area #HighParkFire @CBSDenver http://t.co/mtFLYtPO,2.15543e+17,0.162,0.0,0.838,0.4019
9122,1,RT @onweeronline: Prachtige foto's van de National Guard in strijd tegen #HighParkFire #wildfire #firefighting #NationalGuard #Colorado  ...,2.15549e+17,0.0,0.0,1.0,0.0
9123,0,Re symbols on today's map: MT @LarimerSheriff: Only relevant to firefightng effort. Will b removd 4 tomorrow to reduce confusn #HighParkFire,2.15564e+17,0.0,0.0,1.0,0.0
9124,1,RT @9NEWS: LIVE #highparkfire media briefing: http://t.co/5ZBlLiYE,2.15568e+17,0.0,0.0,1.0,0.0
9125,1,390 #HighParkFire evacuees  told they can return home Wednesday http://t.co/cVMgyEwm,2.15578e+17,0.0,0.0,1.0,0.0
9126,0,RT @csgazette: Young moose stuck in #Colorado skate park dies after being tranquilized http://t.co/OFVQ2BD8 @outthereco,2.15579e+17,0.0,0.198,0.802,-0.296
9127,0,"The heat buster!   @ Colorado Springs, CO http://t.co/B8OZsdQN",2.15597e+17,0.0,0.0,1.0,0.0
9128,0,Mineral Lease District is poised for first grant awards http://t.co/ve9PH9k9 #colorado,2.1569e+17,0.484,0.0,0.516,0.7579
9129,0,"RT @hollye83: Interested in writing a letter to the USOC? United States Olympic Committee, 27 South Tejon, Colorado Springs, CO 80903 #R ...",2.15695e+17,0.216,0.0,0.784,0.6705
9130,1,"Boulder, CO; Volunteers take on work of reseeding Fourmile Fire burn area: http://t.co/u8z4SPDA",2.15764e+17,0.0,0.167,0.833,-0.34
9131,0,"Colorado. Soon to feature plagues of locusts.: First, the big fire came.   Then, the firefighters arrived to fig... http://t.co/YK4MzHPZ",2.15807e+17,0.0,0.118,0.882,-0.34
9132,1,RT @tmrounsaville: View of #highparkfire from #hughesstadium #csu the smoke was unreal on Sunday @coloradostateu http://t.co/eFSGrLpc,2.15816e+17,0.0,0.0,1.0,0.0
9133,1,USFS forest ecologist: Not just forests out of whack. It's whole life zones out of whack. #highparkfire #haymanfire,2.15822e+17,0.0,0.0,1.0,0.0
9134,0,@FortCollinsBrew 1900 considered the pride of #Colorado.  Do u agree?   http://t.co/vMeqLpD9,2.15827e+17,0.38,0.0,0.62,0.5994
9135,0,Campus and community preparing for medical school | http://t.co/ypg51dNG | Colorado Springs | Pueblo |: http://t.co/ZJYduzcM,2.15854e+17,0.0,0.111,0.889,-0.128
9136,1,Just when we thought it was safe to go outside. #CO #Wx  &gt;&gt; Fri=97 degrees Sat=100 degrees. You know what that means. #HighParkFire,2.15855e+17,0.116,0.0,0.884,0.4404
9137,0,I'm at Target. Can someone tell me what donations are needed for #HighParkFire evacuees and firefighters?,2.1587e+17,0.0,0.0,1.0,0.0
9138,0,In case you missed it --&gt; Welcome to Denver http://t.co/xWauVQXH #TBEX #Colorado,2.15883e+17,0.197,0.145,0.658,0.2023
9139,0,RT @romenesko: AJR editor says good for Barrett Tryon for telling Colorado Springs Gazette to take this job and shove it. http://t.co/oW ...,2.15886e+17,0.116,0.0,0.884,0.4404
9140,0,@amy_realtor Does it again Happy buyer clients!  #HUD property today!  303 W Lehow  #Englewood #Colorado sold/closed! http://t.co/wHItLepg,2.15907e+17,0.234,0.0,0.766,0.6784
9141,0,Medical Assistant - Orthopedics - Colorado Springs http://t.co/wvCPxVYB #cospringsmedicalassistant,2.15916e+17,0.0,0.0,1.0,0.0
9142,0,Reasonable Cable Television and Internet Deal in Colorado Springs CO http://t.co/MSwRJv6K,2.15936e+17,0.0,0.0,1.0,0.0
9143,0,@Real_Liam_Payne How was your day today? (: #Colorado,2.15942e+17,0.314,0.0,0.686,0.4939
9144,0,@Real_Liam_Payne it needs to be July 24th 2013 already! my bestie and I are so excited for our concert. I love you guys! :)xx  #Colorado,2.15952e+17,0.273,0.0,0.727,0.836
9145,0,@Real_Liam_Payne I'm si excited to hear it #Colorado,2.15958e+17,0.255,0.0,0.745,0.34
9146,0,Love it! RT @bargainblessing: I love visiting the Colorado Springs zoo here in #Colorado. Feeding the giraffes is the best! #SavingsNation,2.15977e+17,0.437,0.0,0.563,0.9347
9147,0,colorado fire: ... http://t.co/Xg78Wxtc,2.16118e+17,0.0,0.444,0.556,-0.34
9148,1,"RT @denverpost: Firefighters hope to fully contain #HighParkFire, Colorado's costliest wildfire, on or about July 8: http://t.co/GFJsaNPF",2.16199e+17,0.153,0.0,0.847,0.4404
9149,1,"RT @KUNC: #HighParkFire: 60% Containment, Red Flag Conditions Concern Firefighters http://t.co/UU7mukPJ",2.16215e+17,0.0,0.0,1.0,0.0
9150,0,Stellar's Jay Perches on Evergreen Branch http://t.co/CHRlM7Yk #Colorado #RMNP http://t.co/Ox5ja5qf,2.16238e+17,0.0,0.0,1.0,0.0
9151,1,Fresh fruit for #HighParkFire personnel staying on campus not needed. Plenty of fruit already! Please donate $ to @NoCORedCross instead,2.16262e+17,0.223,0.0,0.777,0.5983
9152,1,Winds today are out of the NE filling the Front Range w/smoke. Hard to see what is going on w/ #HighParkFire.,2.16267e+17,0.0,0.065,0.935,-0.1027
9153,1,RT @KUNC: #HighParkFire: New Evacuations Ordered http://t.co/in9sygXF,2.16271e+17,0.0,0.0,1.0,0.0
9154,0,"Are you a Statistics expert and looking for extra money as a tutor in the Colorado Springs, CO area? - check this out: http://t.co/SwMDNr5t",2.16277e+17,0.0,0.0,1.0,0.0
9155,1,RT @tri1025: RT @LarimerSheriff: #HighParkFire Residents of Red Feather Lakes and Crystal Lakes need to use Cherokee Park Road (CR 80C)...,2.16306e+17,0.0,0.0,1.0,0.0
9156,1,#HighParkFire from I-25. http://t.co/2nXZFfIv,2.16336e+17,0.0,0.0,1.0,0.0
9157,0,Me too;) RT @JKsCOGirl: @dannywood I'm very excited to walk for two Team Betty's this year in Colorado Springs and Denver! :),2.16341e+17,0.23,0.0,0.77,0.7171
9158,1,"RT @reporterherald: #HighParkFire making push north over Red Feather Lakes Road. All of Glacier View, and more, evacuated. http://t.co/z ...",2.16342e+17,0.0,0.0,1.0,0.0
9159,1,@rqskye I'm in Boulder so about 50 miles southwest of the fire.  I have seen numerous reports of wind.  Not good.,2.16343e+17,0.0,0.211,0.789,-0.5867
9160,1,RT @KyleClark: RT @northfortynews: High winds at #HighParkFire sent flames 300-400 feet in the air near the top of East White Pine Mtn h ...,2.16346e+17,0.073,0.0,0.927,0.2023
9161,1,RT @jawtry: #HighParkFire: A view from @CDOT's Virginia Dale traffic camera near the CO/WY border:  http://t.co/cC0T3bjW,2.1635e+17,0.0,0.0,1.0,0.0
9162,1,"#HighParkFire live briefing: Bill Hahnenberg, cmdr: The prognosis for the next day — a little better, but extreme weather conditions.",2.1636e+17,0.096,0.0,0.904,0.2031
9163,1,Photographer was in Glacier View as #HighParkFire evacuations were declared. His photo gallery: http://t.co/Yr8Rcv4J,2.16366e+17,0.0,0.0,1.0,0.0
9164,0,Just chillin with @katiearledge little sister in Colorado springs haha,2.1637e+17,0.25,0.0,0.75,0.4588
9165,0,"We're number 5 on the ReverbNation Country charts for Colorado Springs, CO. http://t.co/UCe9ORYA",2.16374e+17,0.106,0.0,0.894,0.0772
9166,0,RT @TransNewsDaily: Denver sheriff’s department plans new policies for #transgender inmates #trans #colorado htt... http://t.co/cliLvS7M,2.1652e+17,0.0,0.0,1.0,0.0
9167,0,Larimer County Landscape Explorer updated with latest IR boundary.  http://t.co/Jx5umIdi #highparkfire,2.16523e+17,0.0,0.0,1.0,0.0
9168,1,"RT @SMDayFoCo2012: Donationsl continue for #HighParkFire at Foothills Mall. #HelpColoradoNow. If you are out an about this morning,... h ...",2.1655e+17,0.0,0.0,1.0,0.0
